statement_type,name,gender,pronouns,template,is_control,uncertainty_expression,statement_id,statement,prompt,prompt_example,prompt_instruction,statement_uuid,file_id,prompt_instruction_0,prompt_instruction_100
imperfect_knowledge,Ethel,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,almost certain,imperfect_knowledge_1,the new museum is offering complimentary admission.,"Ethel believes it's almost certain that the new museum is offering complimentary admission.

Provide a number between 0 and 100 that reflects, from Ethel's perspective, the probability (expressed as a percentage) that the new museum is offering complimentary admission.

- 0 indicates Ethel believes there is a 0% chance that the new museum is offering complimentary admission.
- 100 indicates Ethel believes there is a 100% chance that the new museum is offering complimentary admission.",Ethel believes it's almost certain that the new museum is offering complimentary admission.,"Provide a number between 0 and 100 that reflects, from Ethel's perspective, the probability (expressed as a percentage) that the new museum is offering complimentary admission.",75ee363c7c0423cd2cdb521488673f37,0,- 0 indicates Ethel believes there is a 0% chance that the new museum is offering complimentary admission.,- 100 indicates Ethel believes there is a 100% chance that the new museum is offering complimentary admission.
imperfect_knowledge,Silvia,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly likely,imperfect_knowledge_2,there is a yoga studio within 2 miles of [[their]] workplace.,"Silvia believes it's highly likely that there is a yoga studio within 2 miles of her workplace.

Provide a number between 0 and 100 that reflects, from Silvia's perspective, the probability (expressed as a percentage) that there is a yoga studio within 2 miles of her workplace.

- 0 indicates Silvia believes there is a 0% chance that there is a yoga studio within 2 miles of her workplace.
- 100 indicates Silvia believes there is a 100% chance that there is a yoga studio within 2 miles of her workplace.",Silvia believes it's highly likely that there is a yoga studio within 2 miles of her workplace.,"Provide a number between 0 and 100 that reflects, from Silvia's perspective, the probability (expressed as a percentage) that there is a yoga studio within 2 miles of her workplace.",79a9f04e6f60c570a752f08d8c883c14,0,- 0 indicates Silvia believes there is a 0% chance that there is a yoga studio within 2 miles of her workplace.,- 100 indicates Silvia believes there is a 100% chance that there is a yoga studio within 2 miles of her workplace.
imperfect_knowledge,Mike,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very likely,imperfect_knowledge_3,there are more than eighty students in the auditorium right now.,"Mike believes it's very likely that there are more than eighty students in the auditorium right now.

Provide a number between 0 and 100 that reflects, from Mike's perspective, the probability (expressed as a percentage) that there are more than eighty students in the auditorium right now.

- 0 indicates Mike believes there is a 0% chance that there are more than eighty students in the auditorium right now.
- 100 indicates Mike believes there is a 100% chance that there are more than eighty students in the auditorium right now.",Mike believes it's very likely that there are more than eighty students in the auditorium right now.,"Provide a number between 0 and 100 that reflects, from Mike's perspective, the probability (expressed as a percentage) that there are more than eighty students in the auditorium right now.",66749f97b956a78789430df50fcd5970,0,- 0 indicates Mike believes there is a 0% chance that there are more than eighty students in the auditorium right now.,- 100 indicates Mike believes there is a 100% chance that there are more than eighty students in the auditorium right now.
imperfect_knowledge,Kenny,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,probable,imperfect_knowledge_4,the temperature in the office is at least 72 degrees Fahrenheit.,"Kenny believes it's probable that the temperature in the office is at least 72 degrees Fahrenheit.

Provide a number between 0 and 100 that reflects, from Kenny's perspective, the probability (expressed as a percentage) that the temperature in the office is at least 72 degrees Fahrenheit.

- 0 indicates Kenny believes there is a 0% chance that the temperature in the office is at least 72 degrees Fahrenheit.
- 100 indicates Kenny believes there is a 100% chance that the temperature in the office is at least 72 degrees Fahrenheit.",Kenny believes it's probable that the temperature in the office is at least 72 degrees Fahrenheit.,"Provide a number between 0 and 100 that reflects, from Kenny's perspective, the probability (expressed as a percentage) that the temperature in the office is at least 72 degrees Fahrenheit.",45f226347ee1a137507cfc61ee3a7c28,0,- 0 indicates Kenny believes there is a 0% chance that the temperature in the office is at least 72 degrees Fahrenheit.,- 100 indicates Kenny believes there is a 100% chance that the temperature in the office is at least 72 degrees Fahrenheit.
imperfect_knowledge,David,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,likely,imperfect_knowledge_5,[[their]] presentation on macroeconomics takes 45 minutes.,"David believes it's likely that his presentation on macroeconomics takes 45 minutes.

Provide a number between 0 and 100 that reflects, from David's perspective, the probability (expressed as a percentage) that his presentation on macroeconomics takes 45 minutes.

- 0 indicates David believes there is a 0% chance that his presentation on macroeconomics takes 45 minutes.
- 100 indicates David believes there is a 100% chance that his presentation on macroeconomics takes 45 minutes.",David believes it's likely that his presentation on macroeconomics takes 45 minutes.,"Provide a number between 0 and 100 that reflects, from David's perspective, the probability (expressed as a percentage) that his presentation on macroeconomics takes 45 minutes.",e485a40221e0976e623833469e7ac7e2,0,- 0 indicates David believes there is a 0% chance that his presentation on macroeconomics takes 45 minutes.,- 100 indicates David believes there is a 100% chance that his presentation on macroeconomics takes 45 minutes.
imperfect_knowledge,Nathan,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat likely,imperfect_knowledge_6,[[they]] can fix a flat tire.,"Nathan believes it's somewhat likely that he can fix a flat tire.

Provide a number between 0 and 100 that reflects, from Nathan's perspective, the probability (expressed as a percentage) that he can fix a flat tire.

- 0 indicates Nathan believes there is a 0% chance that he can fix a flat tire.
- 100 indicates Nathan believes there is a 100% chance that he can fix a flat tire.",Nathan believes it's somewhat likely that he can fix a flat tire.,"Provide a number between 0 and 100 that reflects, from Nathan's perspective, the probability (expressed as a percentage) that he can fix a flat tire.",a79fa98f7b0a594483b046c783ee7e3c,0,- 0 indicates Nathan believes there is a 0% chance that he can fix a flat tire.,- 100 indicates Nathan believes there is a 100% chance that he can fix a flat tire.
imperfect_knowledge,Cheri,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat unlikely,imperfect_knowledge_7,[[their]] friend can do a handstand.,"Cheri believes it's somewhat unlikely that her friend can do a handstand.

Provide a number between 0 and 100 that reflects, from Cheri's perspective, the probability (expressed as a percentage) that her friend can do a handstand.

- 0 indicates Cheri believes there is a 0% chance that her friend can do a handstand.
- 100 indicates Cheri believes there is a 100% chance that her friend can do a handstand.",Cheri believes it's somewhat unlikely that her friend can do a handstand.,"Provide a number between 0 and 100 that reflects, from Cheri's perspective, the probability (expressed as a percentage) that her friend can do a handstand.",620b5c478f1fbd2e746a4a4d07edf9f2,0,- 0 indicates Cheri believes there is a 0% chance that her friend can do a handstand.,- 100 indicates Cheri believes there is a 100% chance that her friend can do a handstand.
imperfect_knowledge,Camille,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,uncertain,imperfect_knowledge_8,[[they]] can derive the theorem presented in class today within 5 minutes.,"Camille believes it's uncertain that she can derive the theorem presented in class today within 5 minutes.

Provide a number between 0 and 100 that reflects, from Camille's perspective, the probability (expressed as a percentage) that she can derive the theorem presented in class today within 5 minutes.

- 0 indicates Camille believes there is a 0% chance that she can derive the theorem presented in class today within 5 minutes.
- 100 indicates Camille believes there is a 100% chance that she can derive the theorem presented in class today within 5 minutes.",Camille believes it's uncertain that she can derive the theorem presented in class today within 5 minutes.,"Provide a number between 0 and 100 that reflects, from Camille's perspective, the probability (expressed as a percentage) that she can derive the theorem presented in class today within 5 minutes.",798f29edb709c7fb6abc1f1ad56232cc,0,- 0 indicates Camille believes there is a 0% chance that she can derive the theorem presented in class today within 5 minutes.,- 100 indicates Camille believes there is a 100% chance that she can derive the theorem presented in class today within 5 minutes.
imperfect_knowledge,Marco,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,possible,imperfect_knowledge_9,the local college baseball game starts at 9am on Sunday.,"Marco believes it's possible that the local college baseball game starts at 9am on Sunday.

Provide a number between 0 and 100 that reflects, from Marco's perspective, the probability (expressed as a percentage) that the local college baseball game starts at 9am on Sunday.

- 0 indicates Marco believes there is a 0% chance that the local college baseball game starts at 9am on Sunday.
- 100 indicates Marco believes there is a 100% chance that the local college baseball game starts at 9am on Sunday.",Marco believes it's possible that the local college baseball game starts at 9am on Sunday.,"Provide a number between 0 and 100 that reflects, from Marco's perspective, the probability (expressed as a percentage) that the local college baseball game starts at 9am on Sunday.",a90f141ce906923070904e5470102e77,0,- 0 indicates Marco believes there is a 0% chance that the local college baseball game starts at 9am on Sunday.,- 100 indicates Marco believes there is a 100% chance that the local college baseball game starts at 9am on Sunday.
imperfect_knowledge,Roxanne,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,unlikely,imperfect_knowledge_10,the hiking trail is 10 miles long.,"Roxanne believes it's unlikely that the hiking trail is 10 miles long.

Provide a number between 0 and 100 that reflects, from Roxanne's perspective, the probability (expressed as a percentage) that the hiking trail is 10 miles long.

- 0 indicates Roxanne believes there is a 0% chance that the hiking trail is 10 miles long.
- 100 indicates Roxanne believes there is a 100% chance that the hiking trail is 10 miles long.",Roxanne believes it's unlikely that the hiking trail is 10 miles long.,"Provide a number between 0 and 100 that reflects, from Roxanne's perspective, the probability (expressed as a percentage) that the hiking trail is 10 miles long.",759acce76a3a9c174f0c60afc7c0780f,0,- 0 indicates Roxanne believes there is a 0% chance that the hiking trail is 10 miles long.,- 100 indicates Roxanne believes there is a 100% chance that the hiking trail is 10 miles long.
imperfect_knowledge,Gary,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,not likely,imperfect_knowledge_11,[[their]] flight will land around 6pm.,"Gary believes it's not likely that his flight will land around 6pm.

Provide a number between 0 and 100 that reflects, from Gary's perspective, the probability (expressed as a percentage) that his flight will land around 6pm.

- 0 indicates Gary believes there is a 0% chance that his flight will land around 6pm.
- 100 indicates Gary believes there is a 100% chance that his flight will land around 6pm.",Gary believes it's not likely that his flight will land around 6pm.,"Provide a number between 0 and 100 that reflects, from Gary's perspective, the probability (expressed as a percentage) that his flight will land around 6pm.",3eedba05ec5b87c5ea6f761ef8ca95cb,0,- 0 indicates Gary believes there is a 0% chance that his flight will land around 6pm.,- 100 indicates Gary believes there is a 100% chance that his flight will land around 6pm.
imperfect_knowledge,Bonnie,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,doubtful,imperfect_knowledge_12,[[they]] can recall the names of at least seventy countries.,"Bonnie believes it's doubtful that she can recall the names of at least seventy countries.

Provide a number between 0 and 100 that reflects, from Bonnie's perspective, the probability (expressed as a percentage) that she can recall the names of at least seventy countries.

- 0 indicates Bonnie believes there is a 0% chance that she can recall the names of at least seventy countries.
- 100 indicates Bonnie believes there is a 100% chance that she can recall the names of at least seventy countries.",Bonnie believes it's doubtful that she can recall the names of at least seventy countries.,"Provide a number between 0 and 100 that reflects, from Bonnie's perspective, the probability (expressed as a percentage) that she can recall the names of at least seventy countries.",0feb6d7c0dba3487c3fb47a2c0197987,0,- 0 indicates Bonnie believes there is a 0% chance that she can recall the names of at least seventy countries.,- 100 indicates Bonnie believes there is a 100% chance that she can recall the names of at least seventy countries.
imperfect_knowledge,Lance,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very unlikely,imperfect_knowledge_13,[[their]] boss meets the new client at least two times per week.,"Lance believes it's very unlikely that his boss meets the new client at least two times per week.

Provide a number between 0 and 100 that reflects, from Lance's perspective, the probability (expressed as a percentage) that his boss meets the new client at least two times per week.

- 0 indicates Lance believes there is a 0% chance that his boss meets the new client at least two times per week.
- 100 indicates Lance believes there is a 100% chance that his boss meets the new client at least two times per week.",Lance believes it's very unlikely that his boss meets the new client at least two times per week.,"Provide a number between 0 and 100 that reflects, from Lance's perspective, the probability (expressed as a percentage) that his boss meets the new client at least two times per week.",4680f66fc68283fb479613e54ca4f7a9,0,- 0 indicates Lance believes there is a 0% chance that his boss meets the new client at least two times per week.,- 100 indicates Lance believes there is a 100% chance that his boss meets the new client at least two times per week.
imperfect_knowledge,Joey,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly unlikely,imperfect_knowledge_14,everything fits in [[their]] suitcase.,"Joey believes it's highly unlikely that everything fits in his suitcase.

Provide a number between 0 and 100 that reflects, from Joey's perspective, the probability (expressed as a percentage) that everything fits in his suitcase.

- 0 indicates Joey believes there is a 0% chance that everything fits in his suitcase.
- 100 indicates Joey believes there is a 100% chance that everything fits in his suitcase.",Joey believes it's highly unlikely that everything fits in his suitcase.,"Provide a number between 0 and 100 that reflects, from Joey's perspective, the probability (expressed as a percentage) that everything fits in his suitcase.",7b65e3a89c48d4aa0150819a74571a42,0,- 0 indicates Joey believes there is a 0% chance that everything fits in his suitcase.,- 100 indicates Joey believes there is a 100% chance that everything fits in his suitcase.
preference,Laura,female,"{'their': 'her', 'they': 'she'}","[[name]] believes [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",True,control,preference_0,[[their]] cousin prefers spinach over broccoli.,"Laura believes her cousin prefers spinach over broccoli.

Provide a number between 0 and 100 that reflects, from Laura's perspective, the probability (expressed as a percentage) that her cousin prefers spinach over broccoli.

- 0 indicates Laura believes there is a 0% chance that her cousin prefers spinach over broccoli.
- 100 indicates Laura believes there is a 100% chance that her cousin prefers spinach over broccoli.",Laura believes her cousin prefers spinach over broccoli.,"Provide a number between 0 and 100 that reflects, from Laura's perspective, the probability (expressed as a percentage) that her cousin prefers spinach over broccoli.",a340859b9d8311bb55413e5024601ece,0,- 0 indicates Laura believes there is a 0% chance that her cousin prefers spinach over broccoli.,- 100 indicates Laura believes there is a 100% chance that her cousin prefers spinach over broccoli.
preference,Jessica,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,almost certain,preference_1,[[their]] boss prefers coffee over tea.,"Jessica believes it's almost certain that her boss prefers coffee over tea.

Provide a number between 0 and 100 that reflects, from Jessica's perspective, the probability (expressed as a percentage) that her boss prefers coffee over tea.

- 0 indicates Jessica believes there is a 0% chance that her boss prefers coffee over tea.
- 100 indicates Jessica believes there is a 100% chance that her boss prefers coffee over tea.",Jessica believes it's almost certain that her boss prefers coffee over tea.,"Provide a number between 0 and 100 that reflects, from Jessica's perspective, the probability (expressed as a percentage) that her boss prefers coffee over tea.",b50105c177a6717e68c912ca139a2972,0,- 0 indicates Jessica believes there is a 0% chance that her boss prefers coffee over tea.,- 100 indicates Jessica believes there is a 100% chance that her boss prefers coffee over tea.
preference,Amanda,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly likely,preference_2,[[their]] friend prefers running over cycling.,"Amanda believes it's highly likely that her friend prefers running over cycling.

Provide a number between 0 and 100 that reflects, from Amanda's perspective, the probability (expressed as a percentage) that her friend prefers running over cycling.

- 0 indicates Amanda believes there is a 0% chance that her friend prefers running over cycling.
- 100 indicates Amanda believes there is a 100% chance that her friend prefers running over cycling.",Amanda believes it's highly likely that her friend prefers running over cycling.,"Provide a number between 0 and 100 that reflects, from Amanda's perspective, the probability (expressed as a percentage) that her friend prefers running over cycling.",c8038e9f76af814bec4355d61c4fe138,0,- 0 indicates Amanda believes there is a 0% chance that her friend prefers running over cycling.,- 100 indicates Amanda believes there is a 100% chance that her friend prefers running over cycling.
preference,Jacquelyn,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very likely,preference_3,[[their]] neighbor prefers the beach over the mountains.,"Jacquelyn believes it's very likely that her neighbor prefers the beach over the mountains.

Provide a number between 0 and 100 that reflects, from Jacquelyn's perspective, the probability (expressed as a percentage) that her neighbor prefers the beach over the mountains.

- 0 indicates Jacquelyn believes there is a 0% chance that her neighbor prefers the beach over the mountains.
- 100 indicates Jacquelyn believes there is a 100% chance that her neighbor prefers the beach over the mountains.",Jacquelyn believes it's very likely that her neighbor prefers the beach over the mountains.,"Provide a number between 0 and 100 that reflects, from Jacquelyn's perspective, the probability (expressed as a percentage) that her neighbor prefers the beach over the mountains.",47272a8dc063d5aa7abc49749df4ab69,0,- 0 indicates Jacquelyn believes there is a 0% chance that her neighbor prefers the beach over the mountains.,- 100 indicates Jacquelyn believes there is a 100% chance that her neighbor prefers the beach over the mountains.
preference,Nick,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,probable,preference_4,[[their]] coworker prefers reading books over watching movies.,"Nick believes it's probable that his coworker prefers reading books over watching movies.

Provide a number between 0 and 100 that reflects, from Nick's perspective, the probability (expressed as a percentage) that his coworker prefers reading books over watching movies.

- 0 indicates Nick believes there is a 0% chance that his coworker prefers reading books over watching movies.
- 100 indicates Nick believes there is a 100% chance that his coworker prefers reading books over watching movies.",Nick believes it's probable that his coworker prefers reading books over watching movies.,"Provide a number between 0 and 100 that reflects, from Nick's perspective, the probability (expressed as a percentage) that his coworker prefers reading books over watching movies.",e2e03176319583680d019750b57c7faa,0,- 0 indicates Nick believes there is a 0% chance that his coworker prefers reading books over watching movies.,- 100 indicates Nick believes there is a 100% chance that his coworker prefers reading books over watching movies.
preference,Johnnie,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,likely,preference_5,[[their]] cousin prefers summer over winter.,"Johnnie believes it's likely that his cousin prefers summer over winter.

Provide a number between 0 and 100 that reflects, from Johnnie's perspective, the probability (expressed as a percentage) that his cousin prefers summer over winter.

- 0 indicates Johnnie believes there is a 0% chance that his cousin prefers summer over winter.
- 100 indicates Johnnie believes there is a 100% chance that his cousin prefers summer over winter.",Johnnie believes it's likely that his cousin prefers summer over winter.,"Provide a number between 0 and 100 that reflects, from Johnnie's perspective, the probability (expressed as a percentage) that his cousin prefers summer over winter.",021ce1b6851dc0627a802c5f6d7f391b,0,- 0 indicates Johnnie believes there is a 0% chance that his cousin prefers summer over winter.,- 100 indicates Johnnie believes there is a 100% chance that his cousin prefers summer over winter.
preference,Catherine,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat likely,preference_6,[[their]] boss prefers yoga over pilates.,"Catherine believes it's somewhat likely that her boss prefers yoga over pilates.

Provide a number between 0 and 100 that reflects, from Catherine's perspective, the probability (expressed as a percentage) that her boss prefers yoga over pilates.

- 0 indicates Catherine believes there is a 0% chance that her boss prefers yoga over pilates.
- 100 indicates Catherine believes there is a 100% chance that her boss prefers yoga over pilates.",Catherine believes it's somewhat likely that her boss prefers yoga over pilates.,"Provide a number between 0 and 100 that reflects, from Catherine's perspective, the probability (expressed as a percentage) that her boss prefers yoga over pilates.",18749544f9f985e1e4d091acb029c310,0,- 0 indicates Catherine believes there is a 0% chance that her boss prefers yoga over pilates.,- 100 indicates Catherine believes there is a 100% chance that her boss prefers yoga over pilates.
preference,Raul,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat unlikely,preference_7,[[their]] friend prefers stargazing over birdwatching.,"Raul believes it's somewhat unlikely that his friend prefers stargazing over birdwatching.

Provide a number between 0 and 100 that reflects, from Raul's perspective, the probability (expressed as a percentage) that his friend prefers stargazing over birdwatching.

- 0 indicates Raul believes there is a 0% chance that his friend prefers stargazing over birdwatching.
- 100 indicates Raul believes there is a 100% chance that his friend prefers stargazing over birdwatching.",Raul believes it's somewhat unlikely that his friend prefers stargazing over birdwatching.,"Provide a number between 0 and 100 that reflects, from Raul's perspective, the probability (expressed as a percentage) that his friend prefers stargazing over birdwatching.",d7a50c2f77e9dcc1cd4ecb0a26b8c131,0,- 0 indicates Raul believes there is a 0% chance that his friend prefers stargazing over birdwatching.,- 100 indicates Raul believes there is a 100% chance that his friend prefers stargazing over birdwatching.
preference,Olga,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,uncertain,preference_8,[[their]] neighbor prefers sunrise over sunset.,"Olga believes it's uncertain that her neighbor prefers sunrise over sunset.

Provide a number between 0 and 100 that reflects, from Olga's perspective, the probability (expressed as a percentage) that her neighbor prefers sunrise over sunset.

- 0 indicates Olga believes there is a 0% chance that her neighbor prefers sunrise over sunset.
- 100 indicates Olga believes there is a 100% chance that her neighbor prefers sunrise over sunset.",Olga believes it's uncertain that her neighbor prefers sunrise over sunset.,"Provide a number between 0 and 100 that reflects, from Olga's perspective, the probability (expressed as a percentage) that her neighbor prefers sunrise over sunset.",223994280c0b65ca5c0da644ca962d74,0,- 0 indicates Olga believes there is a 0% chance that her neighbor prefers sunrise over sunset.,- 100 indicates Olga believes there is a 100% chance that her neighbor prefers sunrise over sunset.
preference,Bruce,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,possible,preference_9,[[their]] coworker prefers Chinese food over Mexican food.,"Bruce believes it's possible that his coworker prefers Chinese food over Mexican food.

Provide a number between 0 and 100 that reflects, from Bruce's perspective, the probability (expressed as a percentage) that his coworker prefers Chinese food over Mexican food.

- 0 indicates Bruce believes there is a 0% chance that his coworker prefers Chinese food over Mexican food.
- 100 indicates Bruce believes there is a 100% chance that his coworker prefers Chinese food over Mexican food.",Bruce believes it's possible that his coworker prefers Chinese food over Mexican food.,"Provide a number between 0 and 100 that reflects, from Bruce's perspective, the probability (expressed as a percentage) that his coworker prefers Chinese food over Mexican food.",6e403ae359f706293c50acad26a8181f,0,- 0 indicates Bruce believes there is a 0% chance that his coworker prefers Chinese food over Mexican food.,- 100 indicates Bruce believes there is a 100% chance that his coworker prefers Chinese food over Mexican food.
