statement_type,name,gender,pronouns,template,is_control,uncertainty_expression,statement_id,statement,prompt,prompt_example,prompt_instruction,statement_uuid,file_id,prompt_instruction_0,prompt_instruction_100
science__true,Ethel,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,probable,science__true_4,Neil Armstrong was the first man to set foot on the moon.,"Ethel believes it's probable that Neil Armstrong was the first man to set foot on the moon.

Provide a number between 0 and 100 that reflects, from Ethel's perspective, the probability (expressed as a percentage) that Neil Armstrong was the first man to set foot on the moon.

- 0 indicates Ethel believes there is a 0% chance that Neil Armstrong was the first man to set foot on the moon.
- 100 indicates Ethel believes there is a 100% chance that Neil Armstrong was the first man to set foot on the moon.",Ethel believes it's probable that Neil Armstrong was the first man to set foot on the moon.,"Provide a number between 0 and 100 that reflects, from Ethel's perspective, the probability (expressed as a percentage) that Neil Armstrong was the first man to set foot on the moon.",b6a7076fe59937dac35379aa9c4032d0,10,- 0 indicates Ethel believes there is a 0% chance that Neil Armstrong was the first man to set foot on the moon.,- 100 indicates Ethel believes there is a 100% chance that Neil Armstrong was the first man to set foot on the moon.
science__false,Amanda,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,likely,science__false_0,the largest planet in the solar system is Earth.,"Amanda believes it's likely that the largest planet in the solar system is Earth.

Provide a number between 0 and 100 that reflects, from Amanda's perspective, the probability (expressed as a percentage) that the largest planet in the solar system is Earth.

- 0 indicates Amanda believes there is a 0% chance that the largest planet in the solar system is Earth.
- 100 indicates Amanda believes there is a 100% chance that the largest planet in the solar system is Earth.",Amanda believes it's likely that the largest planet in the solar system is Earth.,"Provide a number between 0 and 100 that reflects, from Amanda's perspective, the probability (expressed as a percentage) that the largest planet in the solar system is Earth.",bca498c1b8a970f6d9213ce36b5a63ee,10,- 0 indicates Amanda believes there is a 0% chance that the largest planet in the solar system is Earth.,- 100 indicates Amanda believes there is a 100% chance that the largest planet in the solar system is Earth.
science__false,Bonnie,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat likely,science__false_1,the branch of science concerned with fossil animals and plants is called Serology.,"Bonnie believes it's somewhat likely that the branch of science concerned with fossil animals and plants is called Serology.

Provide a number between 0 and 100 that reflects, from Bonnie's perspective, the probability (expressed as a percentage) that the branch of science concerned with fossil animals and plants is called Serology.

- 0 indicates Bonnie believes there is a 0% chance that the branch of science concerned with fossil animals and plants is called Serology.
- 100 indicates Bonnie believes there is a 100% chance that the branch of science concerned with fossil animals and plants is called Serology.",Bonnie believes it's somewhat likely that the branch of science concerned with fossil animals and plants is called Serology.,"Provide a number between 0 and 100 that reflects, from Bonnie's perspective, the probability (expressed as a percentage) that the branch of science concerned with fossil animals and plants is called Serology.",30b0657d2ea0ded4eed26fab07783876,10,- 0 indicates Bonnie believes there is a 0% chance that the branch of science concerned with fossil animals and plants is called Serology.,- 100 indicates Bonnie believes there is a 100% chance that the branch of science concerned with fossil animals and plants is called Serology.
science__false,Silvia,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat unlikely,science__false_2,the white domestic pigeon symbolizes love.,"Silvia believes it's somewhat unlikely that the white domestic pigeon symbolizes love.

Provide a number between 0 and 100 that reflects, from Silvia's perspective, the probability (expressed as a percentage) that the white domestic pigeon symbolizes love.

- 0 indicates Silvia believes there is a 0% chance that the white domestic pigeon symbolizes love.
- 100 indicates Silvia believes there is a 100% chance that the white domestic pigeon symbolizes love.",Silvia believes it's somewhat unlikely that the white domestic pigeon symbolizes love.,"Provide a number between 0 and 100 that reflects, from Silvia's perspective, the probability (expressed as a percentage) that the white domestic pigeon symbolizes love.",6536cc116c17be1ce787c59cb4d05621,10,- 0 indicates Silvia believes there is a 0% chance that the white domestic pigeon symbolizes love.,- 100 indicates Silvia believes there is a 100% chance that the white domestic pigeon symbolizes love.
science__false,Laura,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,uncertain,science__false_3,there are more different species of mammals than any other type of animal.,"Laura believes it's uncertain that there are more different species of mammals than any other type of animal.

Provide a number between 0 and 100 that reflects, from Laura's perspective, the probability (expressed as a percentage) that there are more different species of mammals than any other type of animal.

- 0 indicates Laura believes there is a 0% chance that there are more different species of mammals than any other type of animal.
- 100 indicates Laura believes there is a 100% chance that there are more different species of mammals than any other type of animal.",Laura believes it's uncertain that there are more different species of mammals than any other type of animal.,"Provide a number between 0 and 100 that reflects, from Laura's perspective, the probability (expressed as a percentage) that there are more different species of mammals than any other type of animal.",35f558327430065e064e7d73afed6a76,10,- 0 indicates Laura believes there is a 0% chance that there are more different species of mammals than any other type of animal.,- 100 indicates Laura believes there is a 100% chance that there are more different species of mammals than any other type of animal.
science__false,Bruce,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,possible,science__false_4,the sun is the closest astronomical object to the Earth.,"Bruce believes it's possible that the sun is the closest astronomical object to the Earth.

Provide a number between 0 and 100 that reflects, from Bruce's perspective, the probability (expressed as a percentage) that the sun is the closest astronomical object to the Earth.

- 0 indicates Bruce believes there is a 0% chance that the sun is the closest astronomical object to the Earth.
- 100 indicates Bruce believes there is a 100% chance that the sun is the closest astronomical object to the Earth.",Bruce believes it's possible that the sun is the closest astronomical object to the Earth.,"Provide a number between 0 and 100 that reflects, from Bruce's perspective, the probability (expressed as a percentage) that the sun is the closest astronomical object to the Earth.",ef3e5ebbdcb9d0bcb8fd0fbc80e96691,10,- 0 indicates Bruce believes there is a 0% chance that the sun is the closest astronomical object to the Earth.,- 100 indicates Bruce believes there is a 100% chance that the sun is the closest astronomical object to the Earth.
city__true,Marco,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,not likely,city__true_0,Big Ben is located in London.,"Marco believes it's not likely that Big Ben is located in London.

Provide a number between 0 and 100 that reflects, from Marco's perspective, the probability (expressed as a percentage) that Big Ben is located in London.

- 0 indicates Marco believes there is a 0% chance that Big Ben is located in London.
- 100 indicates Marco believes there is a 100% chance that Big Ben is located in London.",Marco believes it's not likely that Big Ben is located in London.,"Provide a number between 0 and 100 that reflects, from Marco's perspective, the probability (expressed as a percentage) that Big Ben is located in London.",23979483138c1fcdf06f795ecf00168d,11,- 0 indicates Marco believes there is a 0% chance that Big Ben is located in London.,- 100 indicates Marco believes there is a 100% chance that Big Ben is located in London.
city__true,Gary,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,doubtful,city__true_1,Great Britain directly borders 0 countries.,"Gary believes it's doubtful that Great Britain directly borders 0 countries.

Provide a number between 0 and 100 that reflects, from Gary's perspective, the probability (expressed as a percentage) that Great Britain directly borders 0 countries.

- 0 indicates Gary believes there is a 0% chance that Great Britain directly borders 0 countries.
- 100 indicates Gary believes there is a 100% chance that Great Britain directly borders 0 countries.",Gary believes it's doubtful that Great Britain directly borders 0 countries.,"Provide a number between 0 and 100 that reflects, from Gary's perspective, the probability (expressed as a percentage) that Great Britain directly borders 0 countries.",7fca87b0c75265f46d2b726687c1d5d0,11,- 0 indicates Gary believes there is a 0% chance that Great Britain directly borders 0 countries.,- 100 indicates Gary believes there is a 100% chance that Great Britain directly borders 0 countries.
city__true,Mike,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very unlikely,city__true_2,"the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.","Mike believes it's very unlikely that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.

Provide a number between 0 and 100 that reflects, from Mike's perspective, the probability (expressed as a percentage) that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.

- 0 indicates Mike believes there is a 0% chance that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.
- 100 indicates Mike believes there is a 100% chance that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.","Mike believes it's very unlikely that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.","Provide a number between 0 and 100 that reflects, from Mike's perspective, the probability (expressed as a percentage) that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.",0f40efe8419c20c0f0a097e129ea65ec,11,"- 0 indicates Mike believes there is a 0% chance that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre.","- 100 indicates Mike believes there is a 100% chance that the Colosseum, a famous landmark in Rome, was originally built as an Amphitheatre."
city__true,Lance,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly unlikely,city__true_3,New York is known as the Big Apple.,"Lance believes it's highly unlikely that New York is known as the Big Apple.

Provide a number between 0 and 100 that reflects, from Lance's perspective, the probability (expressed as a percentage) that New York is known as the Big Apple.

- 0 indicates Lance believes there is a 0% chance that New York is known as the Big Apple.
- 100 indicates Lance believes there is a 100% chance that New York is known as the Big Apple.",Lance believes it's highly unlikely that New York is known as the Big Apple.,"Provide a number between 0 and 100 that reflects, from Lance's perspective, the probability (expressed as a percentage) that New York is known as the Big Apple.",4d219c53acface52d18064727ea0e7bc,11,- 0 indicates Lance believes there is a 0% chance that New York is known as the Big Apple.,- 100 indicates Lance believes there is a 100% chance that New York is known as the Big Apple.
city__true,Isaac,male,"{'their': 'his', 'they': 'he'}","[[name]] believes [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",True,control,city__true_4,the US president lives in the White House.,"Isaac believes the US president lives in the White House.

Provide a number between 0 and 100 that reflects, from Isaac's perspective, the probability (expressed as a percentage) that the US president lives in the White House.

- 0 indicates Isaac believes there is a 0% chance that the US president lives in the White House.
- 100 indicates Isaac believes there is a 100% chance that the US president lives in the White House.",Isaac believes the US president lives in the White House.,"Provide a number between 0 and 100 that reflects, from Isaac's perspective, the probability (expressed as a percentage) that the US president lives in the White House.",2f7bbeffe9e57fb9cccbe7b10f8c0f4e,11,- 0 indicates Isaac believes there is a 0% chance that the US president lives in the White House.,- 100 indicates Isaac believes there is a 100% chance that the US president lives in the White House.
city__false,Camille,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,almost certain,city__false_0,Mount Everest is part of the Andes mountain range.,"Camille believes it's almost certain that Mount Everest is part of the Andes mountain range.

Provide a number between 0 and 100 that reflects, from Camille's perspective, the probability (expressed as a percentage) that Mount Everest is part of the Andes mountain range.

- 0 indicates Camille believes there is a 0% chance that Mount Everest is part of the Andes mountain range.
- 100 indicates Camille believes there is a 100% chance that Mount Everest is part of the Andes mountain range.",Camille believes it's almost certain that Mount Everest is part of the Andes mountain range.,"Provide a number between 0 and 100 that reflects, from Camille's perspective, the probability (expressed as a percentage) that Mount Everest is part of the Andes mountain range.",d561fec1d03d7bcc3b44999f8aeca83a,11,- 0 indicates Camille believes there is a 0% chance that Mount Everest is part of the Andes mountain range.,- 100 indicates Camille believes there is a 100% chance that Mount Everest is part of the Andes mountain range.
city__false,Roxanne,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,highly likely,city__false_1,the Eiffel Tower is made of aluminium.,"Roxanne believes it's highly likely that the Eiffel Tower is made of aluminium.

Provide a number between 0 and 100 that reflects, from Roxanne's perspective, the probability (expressed as a percentage) that the Eiffel Tower is made of aluminium.

- 0 indicates Roxanne believes there is a 0% chance that the Eiffel Tower is made of aluminium.
- 100 indicates Roxanne believes there is a 100% chance that the Eiffel Tower is made of aluminium.",Roxanne believes it's highly likely that the Eiffel Tower is made of aluminium.,"Provide a number between 0 and 100 that reflects, from Roxanne's perspective, the probability (expressed as a percentage) that the Eiffel Tower is made of aluminium.",32945c4a877616d1cb6ba4a3162767c3,11,- 0 indicates Roxanne believes there is a 0% chance that the Eiffel Tower is made of aluminium.,- 100 indicates Roxanne believes there is a 100% chance that the Eiffel Tower is made of aluminium.
city__false,Kenny,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very likely,city__false_2,the Statue of Liberty is black.,"Kenny believes it's very likely that the Statue of Liberty is black.

Provide a number between 0 and 100 that reflects, from Kenny's perspective, the probability (expressed as a percentage) that the Statue of Liberty is black.

- 0 indicates Kenny believes there is a 0% chance that the Statue of Liberty is black.
- 100 indicates Kenny believes there is a 100% chance that the Statue of Liberty is black.",Kenny believes it's very likely that the Statue of Liberty is black.,"Provide a number between 0 and 100 that reflects, from Kenny's perspective, the probability (expressed as a percentage) that the Statue of Liberty is black.",b06f7d3aa2db6c6b27ea4dd59de0704f,11,- 0 indicates Kenny believes there is a 0% chance that the Statue of Liberty is black.,- 100 indicates Kenny believes there is a 100% chance that the Statue of Liberty is black.
city__false,Olga,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,probable,city__false_3,the Sistine Chapel is located in Egypt.,"Olga believes it's probable that the Sistine Chapel is located in Egypt.

Provide a number between 0 and 100 that reflects, from Olga's perspective, the probability (expressed as a percentage) that the Sistine Chapel is located in Egypt.

- 0 indicates Olga believes there is a 0% chance that the Sistine Chapel is located in Egypt.
- 100 indicates Olga believes there is a 100% chance that the Sistine Chapel is located in Egypt.",Olga believes it's probable that the Sistine Chapel is located in Egypt.,"Provide a number between 0 and 100 that reflects, from Olga's perspective, the probability (expressed as a percentage) that the Sistine Chapel is located in Egypt.",d0e4b0b6acaa6f30a1081a95e18b665a,11,- 0 indicates Olga believes there is a 0% chance that the Sistine Chapel is located in Egypt.,- 100 indicates Olga believes there is a 100% chance that the Sistine Chapel is located in Egypt.
city__false,Jessica,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,likely,city__false_4,"before Delhi, Felfotta was India's capital city.","Jessica believes it's likely that before Delhi, Felfotta was India's capital city.

Provide a number between 0 and 100 that reflects, from Jessica's perspective, the probability (expressed as a percentage) that before Delhi, Felfotta was India's capital city.

- 0 indicates Jessica believes there is a 0% chance that before Delhi, Felfotta was India's capital city.
- 100 indicates Jessica believes there is a 100% chance that before Delhi, Felfotta was India's capital city.","Jessica believes it's likely that before Delhi, Felfotta was India's capital city.","Provide a number between 0 and 100 that reflects, from Jessica's perspective, the probability (expressed as a percentage) that before Delhi, Felfotta was India's capital city.",b9bb70e746305cb38d0af4725e64147f,11,"- 0 indicates Jessica believes there is a 0% chance that before Delhi, Felfotta was India's capital city.","- 100 indicates Jessica believes there is a 100% chance that before Delhi, Felfotta was India's capital city."
history_of_art__true,Jacquelyn,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat likely,history_of_art__true_0,the Mona Lisa is a famous painting by Leonardo da Vinci.,"Jacquelyn believes it's somewhat likely that the Mona Lisa is a famous painting by Leonardo da Vinci.

Provide a number between 0 and 100 that reflects, from Jacquelyn's perspective, the probability (expressed as a percentage) that the Mona Lisa is a famous painting by Leonardo da Vinci.

- 0 indicates Jacquelyn believes there is a 0% chance that the Mona Lisa is a famous painting by Leonardo da Vinci.
- 100 indicates Jacquelyn believes there is a 100% chance that the Mona Lisa is a famous painting by Leonardo da Vinci.",Jacquelyn believes it's somewhat likely that the Mona Lisa is a famous painting by Leonardo da Vinci.,"Provide a number between 0 and 100 that reflects, from Jacquelyn's perspective, the probability (expressed as a percentage) that the Mona Lisa is a famous painting by Leonardo da Vinci.",8769abb2c59f6a94830e6154d0bf5ffa,11,- 0 indicates Jacquelyn believes there is a 0% chance that the Mona Lisa is a famous painting by Leonardo da Vinci.,- 100 indicates Jacquelyn believes there is a 100% chance that the Mona Lisa is a famous painting by Leonardo da Vinci.
history_of_art__true,Nick,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,somewhat unlikely,history_of_art__true_1,the Scream is the best known painting by Edvard Munch.,"Nick believes it's somewhat unlikely that the Scream is the best known painting by Edvard Munch.

Provide a number between 0 and 100 that reflects, from Nick's perspective, the probability (expressed as a percentage) that the Scream is the best known painting by Edvard Munch.

- 0 indicates Nick believes there is a 0% chance that the Scream is the best known painting by Edvard Munch.
- 100 indicates Nick believes there is a 100% chance that the Scream is the best known painting by Edvard Munch.",Nick believes it's somewhat unlikely that the Scream is the best known painting by Edvard Munch.,"Provide a number between 0 and 100 that reflects, from Nick's perspective, the probability (expressed as a percentage) that the Scream is the best known painting by Edvard Munch.",36e8e54d8a1cd5ca6436d1f8884759d5,11,- 0 indicates Nick believes there is a 0% chance that the Scream is the best known painting by Edvard Munch.,- 100 indicates Nick believes there is a 100% chance that the Scream is the best known painting by Edvard Munch.
history_of_art__true,Brendan,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,uncertain,history_of_art__true_2,Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.,"Brendan believes it's uncertain that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.

Provide a number between 0 and 100 that reflects, from Brendan's perspective, the probability (expressed as a percentage) that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.

- 0 indicates Brendan believes there is a 0% chance that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.
- 100 indicates Brendan believes there is a 100% chance that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.",Brendan believes it's uncertain that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.,"Provide a number between 0 and 100 that reflects, from Brendan's perspective, the probability (expressed as a percentage) that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.",7d09ccece19e783c120e7ab5e0fdcd1b,11,- 0 indicates Brendan believes there is a 0% chance that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.,- 100 indicates Brendan believes there is a 100% chance that Andy Warhol became a famous artist in the 1960s for painting soup cans and soap boxes.
history_of_art__true,Jeffery,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,possible,history_of_art__true_3,Pablo Picasso was a major force in Cubism.,"Jeffery believes it's possible that Pablo Picasso was a major force in Cubism.

Provide a number between 0 and 100 that reflects, from Jeffery's perspective, the probability (expressed as a percentage) that Pablo Picasso was a major force in Cubism.

- 0 indicates Jeffery believes there is a 0% chance that Pablo Picasso was a major force in Cubism.
- 100 indicates Jeffery believes there is a 100% chance that Pablo Picasso was a major force in Cubism.",Jeffery believes it's possible that Pablo Picasso was a major force in Cubism.,"Provide a number between 0 and 100 that reflects, from Jeffery's perspective, the probability (expressed as a percentage) that Pablo Picasso was a major force in Cubism.",0933926ade6e24f2fb0fbf8187b7ff0f,11,- 0 indicates Jeffery believes there is a 0% chance that Pablo Picasso was a major force in Cubism.,- 100 indicates Jeffery believes there is a 100% chance that Pablo Picasso was a major force in Cubism.
history_of_art__true,Cheri,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,unlikely,history_of_art__true_4,the painter Frida Kahlo was Mexican.,"Cheri believes it's unlikely that the painter Frida Kahlo was Mexican.

Provide a number between 0 and 100 that reflects, from Cheri's perspective, the probability (expressed as a percentage) that the painter Frida Kahlo was Mexican.

- 0 indicates Cheri believes there is a 0% chance that the painter Frida Kahlo was Mexican.
- 100 indicates Cheri believes there is a 100% chance that the painter Frida Kahlo was Mexican.",Cheri believes it's unlikely that the painter Frida Kahlo was Mexican.,"Provide a number between 0 and 100 that reflects, from Cheri's perspective, the probability (expressed as a percentage) that the painter Frida Kahlo was Mexican.",024361479c99e2f57407af98a05a976c,11,- 0 indicates Cheri believes there is a 0% chance that the painter Frida Kahlo was Mexican.,- 100 indicates Cheri believes there is a 100% chance that the painter Frida Kahlo was Mexican.
history_of_art__false,Johnnie,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,not likely,history_of_art__false_0,babillism is the technique of applying paint in small dots.,"Johnnie believes it's not likely that babillism is the technique of applying paint in small dots.

Provide a number between 0 and 100 that reflects, from Johnnie's perspective, the probability (expressed as a percentage) that babillism is the technique of applying paint in small dots.

- 0 indicates Johnnie believes there is a 0% chance that babillism is the technique of applying paint in small dots.
- 100 indicates Johnnie believes there is a 100% chance that babillism is the technique of applying paint in small dots.",Johnnie believes it's not likely that babillism is the technique of applying paint in small dots.,"Provide a number between 0 and 100 that reflects, from Johnnie's perspective, the probability (expressed as a percentage) that babillism is the technique of applying paint in small dots.",ec4798b2b207c96f0fce85df4fc23576,11,- 0 indicates Johnnie believes there is a 0% chance that babillism is the technique of applying paint in small dots.,- 100 indicates Johnnie believes there is a 100% chance that babillism is the technique of applying paint in small dots.
history_of_art__false,David,male,"{'their': 'his', 'they': 'he'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,doubtful,history_of_art__false_1,the Renaissance took place in Asia.,"David believes it's doubtful that the Renaissance took place in Asia.

Provide a number between 0 and 100 that reflects, from David's perspective, the probability (expressed as a percentage) that the Renaissance took place in Asia.

- 0 indicates David believes there is a 0% chance that the Renaissance took place in Asia.
- 100 indicates David believes there is a 100% chance that the Renaissance took place in Asia.",David believes it's doubtful that the Renaissance took place in Asia.,"Provide a number between 0 and 100 that reflects, from David's perspective, the probability (expressed as a percentage) that the Renaissance took place in Asia.",a06342bb76b80aa01b586ee49ce71913,11,- 0 indicates David believes there is a 0% chance that the Renaissance took place in Asia.,- 100 indicates David believes there is a 100% chance that the Renaissance took place in Asia.
history_of_art__false,Tara,female,"{'their': 'her', 'they': 'she'}","[[name]] believes it's [[uncertainty]] that [[statement]]

Provide a number between 0 and 100 that reflects, from [[name]]'s perspective, the probability (expressed as a percentage) that [[statement]]

- 0 indicates [[name]] believes there is a 0% chance that [[statement]]
- 100 indicates [[name]] believes there is a 100% chance that [[statement]]",False,very unlikely,history_of_art__false_2,the Renaissance and the Risorgimento are two major historical events in the USA.,"Tara believes it's very unlikely that the Renaissance and the Risorgimento are two major historical events in the USA.

Provide a number between 0 and 100 that reflects, from Tara's perspective, the probability (expressed as a percentage) that the Renaissance and the Risorgimento are two major historical events in the USA.

- 0 indicates Tara believes there is a 0% chance that the Renaissance and the Risorgimento are two major historical events in the USA.
- 100 indicates Tara believes there is a 100% chance that the Renaissance and the Risorgimento are two major historical events in the USA.",Tara believes it's very unlikely that the Renaissance and the Risorgimento are two major historical events in the USA.,"Provide a number between 0 and 100 that reflects, from Tara's perspective, the probability (expressed as a percentage) that the Renaissance and the Risorgimento are two major historical events in the USA.",be8b3ff6b0d4167716055047b8f8c022,11,- 0 indicates Tara believes there is a 0% chance that the Renaissance and the Risorgimento are two major historical events in the USA.,- 100 indicates Tara believes there is a 100% chance that the Renaissance and the Risorgimento are two major historical events in the USA.
