,firebase_id,rho,prolific_pid,session_id,sentence_set_id,total_time_taken,question_id,question_index,statement_id,statement_text,name,gender,uncertainty_expression,response,time_taken,exp_order_int,include_participant
1539,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,22,10,preference_7,Raul believes it's possible that his friend prefers stargazing over birdwatching.,Raul,male,possible,50,5.303999999999999,7,True
1540,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,18,11,preference_3,Jacquelyn believes it's likely that her neighbor prefers the beach over the mountains.,Jacquelyn,female,likely,75,3.3989999999999996,10,True
1541,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,17,12,preference_2,Amanda believes it's probable that her friend prefers running over cycling.,Amanda,female,probable,55,4.84,9,True
1542,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,5,13,imperfect_knowledge_5,David believes it's somewhat unlikely that his presentation on macroeconomics takes 45 minutes.,David,male,somewhat unlikely,30,7.194,5,True
1543,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,3,14,imperfect_knowledge_3,Mike believes it's likely that there are more than eighty students in the auditorium right now.,Mike,male,likely,75,4.823,10,True
1544,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,24,15,preference_9,Bruce believes it's not likely that his coworker prefers Chinese food over Mexican food.,Bruce,male,not likely,25,3.799,3,True
1545,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,8,16,imperfect_knowledge_8,Camille believes it's unlikely that she can derive the theorem presented in class today within 5 minutes.,Camille,female,unlikely,25,4.84,2,True
1546,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,11,17,imperfect_knowledge_11,Gary believes it's very unlikely that his flight will land around 6pm.,Gary,male,very unlikely,10,3.103,0,True
1547,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,6,18,imperfect_knowledge_6,Nathan believes it's uncertain that he can fix a flat tire.,Nathan,male,uncertain,35,10.695,6,True
1548,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,0,19,imperfect_knowledge_0,Gabriela believes it's highly likely that the restaurant near her apartment accepts reservations.,Gabriela,female,highly likely,85,4.599,13,True
1549,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,21,20,preference_6,Catherine believes it's uncertain that her boss prefers yoga over pilates.,Catherine,female,uncertain,35,3.463,6,True
1550,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,26,21,preference_11,Violet believes it's very unlikely that her neighbor prefers dogs over cats.,Violet,female,very unlikely,10,2.9989999999999997,0,True
1551,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,13,22,imperfect_knowledge_13,Lance believes his boss meets the new client at least two times per week.,Lance,male,control,100,4.335,11,True
1552,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,9,23,imperfect_knowledge_9,Marco believes it's not likely that the local college baseball game starts at 9am on Sunday.,Marco,male,not likely,25,8.831,3,True
1553,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,7,24,imperfect_knowledge_7,Cheri believes it's possible that her friend can do a handstand.,Cheri,female,possible,55,5.082,7,True
1554,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,20,25,preference_5,Johnnie believes it's somewhat unlikely that his cousin prefers summer over winter.,Johnnie,male,somewhat unlikely,35,7.816,5,True
1555,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,23,26,preference_8,Olga believes it's unlikely that her neighbor prefers sunrise over sunset.,Olga,female,unlikely,20,3.44,2,True
1556,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,28,27,preference_13,Tara believes her cousin prefers headphones over earbuds.,Tara,female,control,100,10.033999999999999,11,True
1557,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,27,28,preference_12,Brendan believes it's highly unlikely that his friend prefers science fiction books over fantasy books.,Brendan,male,highly unlikely,10,4.3660000000000005,1,True
1558,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,12,29,imperfect_knowledge_12,Bonnie believes it's highly unlikely that she can recall the names of at least seventy countries.,Bonnie,female,highly unlikely,10,7.12,1,True
1559,VzFEcKZbhlQ4wbO8uOVwr7JaIf43,0.9701948567560533,60ff33eea57872b7188f12e2,6626a6248321043bdab58fb8,2__imperfect_knowledge__preference,224.882,15,30,preference_0,Laura believes it's highly likely that her cousin prefers spinach over broccoli.,Laura,female,highly likely,90,2.576,13,True
1560,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,10,1,future_10,Roxanne believes it's probable that her patient will survive another three months.,Roxanne,female,probable,70,9.392000000000001,9,True
1561,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,9,2,future_9,Marco believes it's very likely that his patient's symptoms will improve within the next two weeks.,Marco,male,very likely,85,6.689,12,True
1562,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,22,3,possession_7,Raul believes it's almost certain that his neighbors have two tickets to the concert in town next Friday.,Raul,male,almost certain,95,5.912999999999999,14,True
1563,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,4,4,future_4,Kenny believes it's very unlikely that he will visit New York over winter break.,Kenny,male,very unlikely,20,18.363,0,True
1564,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,0,5,future_0,Gabriela believes it's possible that she will buy a new watch this Thanksgiving weekend.,Gabriela,female,possible,60,172.26,7,True
1565,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,2,6,future_2,Silvia believes it's not likely that the company will have another round of lay-offs by mid July.,Silvia,female,not likely,30,7.269,3,True
1566,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,27,7,possession_12,Brendan believes it's somewhat likely that his colleague has enough cash to invest in a local business.,Brendan,male,somewhat likely,55,11.305,8,True
1567,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,29,8,possession_14,Jeffery believes it's uncertain that his boss has a collection of vintage books.,Jeffery,male,uncertain,50,7.035,6,True
1568,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,7,9,future_7,Cheri believes it's almost certain that there will be pastries provided at the meeting next Monday.,Cheri,female,almost certain,95,6.667999999999999,14,True
1569,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,12,10,future_12,Bonnie believes it's somewhat likely that her landlord will increase her rent by the end of spring.,Bonnie,female,somewhat likely,65,7.221,8,True
1570,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,8,11,future_8,Camille believes it's highly likely that her country will be impacted by a hurricane next year.,Camille,female,highly likely,85,4.284,13,True
1571,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,23,12,possession_8,Olga believes it's highly likely that her boss has three pets.,Olga,female,highly likely,85,3.222,13,True
1572,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,6,13,future_6,Nathan believes the band will play his favorite song at the upcoming concert.,Nathan,male,control,65,5.676,11,True
1573,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,26,14,possession_11,Violet believes it's likely that her coworker has a quiet space to practice meditation.,Violet,female,likely,75,7.115,10,True
1574,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,3,15,future_3,Mike believes it's doubtful that there will be vegetarian options at the barbecue.,Mike,male,doubtful,30,5.1000000000000005,4,True
1575,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,21,16,possession_6,Catherine believes her cousin owns a blue bicycle.,Catherine,female,control,60,4.965,11,True
1576,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,28,17,possession_13,Tara believes it's somewhat unlikely that her friend has the right skills for the job.,Tara,female,somewhat unlikely,40,8.061,5,True
1577,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,15,18,possession_0,Laura believes it's possible that her boss owns a blue car.,Laura,female,possible,60,4.572,7,True
1578,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,24,19,possession_9,Bruce believes it's very likely that his friend has all the necessary gear for a camping trip.,Bruce,male,very likely,85,3.989,12,True
1579,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,13,20,future_13,Lance believes it's somewhat unlikely that his coworkers will go on strike this year.,Lance,male,somewhat unlikely,35,6.2250000000000005,5,True
1580,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,1,21,future_1,Ethel believes it's unlikely that she will be offered a promotion this fall.,Ethel,female,unlikely,25,5.755,2,True
1581,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,25,22,possession_10,Isaac believes it's probable that his cousin owns a high-quality camera.,Isaac,male,probable,80,5.114,9,True
1582,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,20,23,possession_5,Johnnie believes it's highly unlikely that his friend owns a pressure cooker.,Johnnie,male,highly unlikely,10,5.0169999999999995,1,True
1583,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,18,24,possession_3,Jacquelyn believes it's doubtful that her classmate owns a guitar.,Jacquelyn,female,doubtful,25,4.207,4,True
1584,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,19,25,possession_4,Nick believes it's very unlikely that his boss has a stereo amplifier.,Nick,male,very unlikely,15,4.586,0,True
1585,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,14,26,future_14,Joey believes it's uncertain that the hotels nearby will be fully booked by mid January.,Joey,male,uncertain,45,5.382000000000001,6,True
1586,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,5,27,future_5,David believes it's highly unlikely that investing in his friend's startup will yield positive returns.,David,male,highly unlikely,20,5.667999999999999,1,True
1587,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,16,28,possession_1,Jessica believes it's unlikely that her friend has a leather jacket.,Jessica,female,unlikely,35,58.02,2,True
1588,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,11,29,future_11,Gary believes it's likely that the defendant will be found guilty on all charges.,Gary,male,likely,65,3.532,10,True
1589,WE2RfvRAMxh5RcgyvRnPBTX7AeG2,0.9627898657921625,654d182c8befb26644fcdee7,6626a6252b78625ffc98ed6d,9__future__possession,494.06800000000004,17,30,possession_2,Amanda believes it's not likely that her cousin has a vegetable garden.,Amanda,female,not likely,35,4.854,3,True
1590,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,5,1,future_5,David believes it's somewhat unlikely that investing in his friend's startup will yield positive returns.,David,male,somewhat unlikely,25,5.632000000000001,5,True
1591,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,15,2,possession_0,Laura believes it's highly likely that her boss owns a blue car.,Laura,female,highly likely,80,3.2319999999999998,13,True
1592,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,26,3,possession_11,Violet believes it's very unlikely that her coworker has a quiet space to practice meditation.,Violet,female,very unlikely,10,4.249,0,True
1593,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,2,4,future_2,Silvia believes it's probable that the company will have another round of lay-offs by mid July.,Silvia,female,probable,60,6.585,9,True
1594,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,12,5,future_12,Bonnie believes it's highly unlikely that her landlord will increase her rent by the end of spring.,Bonnie,female,highly unlikely,5,3.9,1,True
1595,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,3,6,future_3,Mike believes it's likely that there will be vegetarian options at the barbecue.,Mike,male,likely,65,4.0360000000000005,10,True
1596,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,11,7,future_11,Gary believes it's very unlikely that the defendant will be found guilty on all charges.,Gary,male,very unlikely,5,4.373,0,True
1597,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,13,8,future_13,Lance believes his coworkers will go on strike this year.,Lance,male,control,60,5.917999999999999,11,True
1598,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,8,9,future_8,Camille believes it's unlikely that her country will be impacted by a hurricane next year.,Camille,female,unlikely,30,3.907,2,True
1599,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,10,10,future_10,Roxanne believes it's doubtful that her patient will survive another three months.,Roxanne,female,doubtful,30,6.095,4,True
1600,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,28,11,possession_13,Tara believes her friend has the right skills for the job.,Tara,female,control,100,5.422999999999999,11,True
1601,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,18,12,possession_3,Jacquelyn believes it's likely that her classmate owns a guitar.,Jacquelyn,female,likely,70,3.4810000000000003,10,True
1602,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,21,13,possession_6,Catherine believes it's uncertain that her cousin owns a blue bicycle.,Catherine,female,uncertain,30,5.17,6,True
1603,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,25,14,possession_10,Isaac believes it's doubtful that his cousin owns a high-quality camera.,Isaac,male,doubtful,25,4.702,4,True
1604,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,9,15,future_9,Marco believes it's not likely that his patient's symptoms will improve within the next two weeks.,Marco,male,not likely,10,6.466,3,True
1605,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,20,16,possession_5,Johnnie believes it's somewhat unlikely that his friend owns a pressure cooker.,Johnnie,male,somewhat unlikely,35,4.558,5,True
1606,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,14,17,future_14,Joey believes it's almost certain that the hotels nearby will be fully booked by mid January.,Joey,male,almost certain,95,3.661,14,True
1607,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,19,18,possession_4,Nick believes it's somewhat likely that his boss has a stereo amplifier.,Nick,male,somewhat likely,65,4.605,8,True
1608,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,0,19,future_0,Gabriela believes it's highly likely that she will buy a new watch this Thanksgiving weekend.,Gabriela,female,highly likely,85,6.581,13,True
1609,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,17,20,possession_2,Amanda believes it's probable that her cousin has a vegetable garden.,Amanda,female,probable,80,2.984,9,True
1610,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,4,21,future_4,Kenny believes it's somewhat likely that he will visit New York over winter break.,Kenny,male,somewhat likely,65,4.303999999999999,8,True
1611,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,6,22,future_6,Nathan believes it's uncertain that the band will play his favorite song at the upcoming concert.,Nathan,male,uncertain,25,5.8260000000000005,6,True
1612,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,23,23,possession_8,Olga believes it's unlikely that her boss has three pets.,Olga,female,unlikely,20,3.761,2,True
1613,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,24,24,possession_9,Bruce believes it's not likely that his friend has all the necessary gear for a camping trip.,Bruce,male,not likely,30,6.087999999999999,3,True
1614,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,16,25,possession_1,Jessica believes it's very likely that her friend has a leather jacket.,Jessica,female,very likely,90,3.7439999999999998,12,True
1615,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,1,26,future_1,Ethel believes it's very likely that she will be offered a promotion this fall.,Ethel,female,very likely,90,4.332,12,True
1616,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,29,27,possession_14,Jeffery believes it's almost certain that his boss has a collection of vintage books.,Jeffery,male,almost certain,95,15.658,14,True
1617,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,7,28,future_7,Cheri believes it's possible that there will be pastries provided at the meeting next Monday.,Cheri,female,possible,55,6.585,7,True
1618,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,27,29,possession_12,Brendan believes it's highly unlikely that his colleague has enough cash to invest in a local business.,Brendan,male,highly unlikely,5,6.1000000000000005,1,True
1619,WOeGCTbRCqhQ78nSAWNv7kR09f53,0.9387581083719169,6054e1ddb68b58dd23242765,661d6d1c51df215dc4aa936f,2__future__possession,251.261,22,30,possession_7,Raul believes it's possible that his neighbors have two tickets to the concert in town next Friday.,Raul,male,possible,50,4.982,7,True
1620,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,15,1,possession_0,Laura believes it's possible that her boss owns a blue car.,Laura,female,possible,50,38.283,7,True
1621,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,25,2,possession_10,Isaac believes it's probable that his cousin owns a high-quality camera.,Isaac,male,probable,80,17.202,9,True
1622,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,1,3,future_1,Ethel believes it's unlikely that she will be offered a promotion this fall.,Ethel,female,unlikely,20,13.484000000000002,2,True
1623,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,8,4,future_8,Camille believes it's highly likely that her country will be impacted by a hurricane next year.,Camille,female,highly likely,90,15.559,13,True
1624,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,23,5,possession_8,Olga believes it's highly likely that her boss has three pets.,Olga,female,highly likely,90,10.245,13,True
1625,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,14,6,future_14,Joey believes it's uncertain that the hotels nearby will be fully booked by mid January.,Joey,male,uncertain,50,13.782,6,True
1626,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,13,7,future_13,Lance believes it's somewhat unlikely that his coworkers will go on strike this year.,Lance,male,somewhat unlikely,30,30.095,5,True
1627,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,4,8,future_4,Kenny believes it's very unlikely that he will visit New York over winter break.,Kenny,male,very unlikely,10,26.95,0,True
1628,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,22,9,possession_7,Raul believes it's almost certain that his neighbors have two tickets to the concert in town next Friday.,Raul,male,almost certain,95,13.049000000000001,14,True
1629,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,16,10,possession_1,Jessica believes it's unlikely that her friend has a leather jacket.,Jessica,female,unlikely,30,17.697,2,True
1630,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,19,11,possession_4,Nick believes it's very unlikely that his boss has a stereo amplifier.,Nick,male,very unlikely,10,19.404,0,True
1631,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,26,12,possession_11,Violet believes it's likely that her coworker has a quiet space to practice meditation.,Violet,female,likely,80,15.092,10,True
1632,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,27,13,possession_12,Brendan believes it's somewhat likely that his colleague has enough cash to invest in a local business.,Brendan,male,somewhat likely,70,21.073,8,True
1633,Wpe9QjLKMySAM5QX9aDsyDd6ki42,0.9441843194771908,65b26359957415ced42559de,66283bfc27e77f0fd9242f17,9__future__possession,1046.235,2,14,future_2,Silvia believes it's not likely that the company will have another round of lay-offs by mid July.,Silvia,female,not likely,20,20.393,3,True
