firebase_id,prolific_pid,session_id,sentence_set_id,total_time_taken,question_id,question_index,statement_id,statement_text,name,gender,uncertainty_expression,response,time_taken
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,20,8,possession_5,Johnnie believes it's almost certain that his friend owns a pressure cooker.,Johnnie,male,almost certain,95,6.6080000000000005
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,3,9,future_3,Mike believes it's highly unlikely that there will be vegetarian options at the barbecue.,Mike,male,highly unlikely,5,8.395
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,27,10,possession_12,Brendan believes it's uncertain that his colleague has enough cash to invest in a local business.,Brendan,male,uncertain,50,13.935
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,18,11,possession_3,Jacquelyn believes it's highly unlikely that her classmate owns a guitar.,Jacquelyn,female,highly unlikely,5,5.852
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,6,12,future_6,Nathan believes it's highly likely that the band will play his favorite song at the upcoming concert.,Nathan,male,highly likely,95,5.7540000000000004
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,1,13,future_1,Ethel believes it's doubtful that she will be offered a promotion this fall.,Ethel,female,doubtful,5,13.704
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,15,14,possession_0,Laura believes it's not likely that her boss owns a blue car.,Laura,female,not likely,5,7.082
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,9,15,future_9,Marco believes it's likely that his patient's symptoms will improve within the next two weeks.,Marco,male,likely,85,10.799
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,23,16,possession_8,Olga believes it's probable that her boss has three pets.,Olga,female,probable,85,6.605
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,28,17,possession_13,Tara believes it's possible that her friend has the right skills for the job.,Tara,female,possible,70,8.954
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,29,18,possession_14,Jeffery believes it's unlikely that his boss has a collection of vintage books.,Jeffery,male,unlikely,10,6.569
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,26,19,possession_11,Violet believes it's somewhat unlikely that her coworker has a quiet space to practice meditation.,Violet,female,somewhat unlikely,30,6.829
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,13,20,future_13,Lance believes it's possible that his coworkers will go on strike this year.,Lance,male,possible,70,5.848
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,17,21,possession_2,Amanda believes it's very unlikely that her cousin has a vegetable garden.,Amanda,female,very unlikely,5,5.632
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,5,22,future_5,David believes it's almost certain that investing in his friend's startup will yield positive returns.,David,male,almost certain,100,7.541
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,0,23,future_0,Gabriela believes it's not likely that she will buy a new watch this Thanksgiving weekend.,Gabriela,female,not likely,5,6.91
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,7,24,future_7,Cheri believes it's very likely that there will be pastries provided at the meeting next Monday.,Cheri,female,very likely,95,15.013
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,19,25,possession_4,Nick believes his boss has a stereo amplifier.,Nick,male,control,85,7.29
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,12,26,future_12,Bonnie believes it's uncertain that her landlord will increase her rent by the end of spring.,Bonnie,female,uncertain,50,14.887
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,11,27,future_11,Gary believes it's somewhat unlikely that the defendant will be found guilty on all charges.,Gary,male,somewhat unlikely,25,24.414
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,24,28,possession_9,Bruce believes it's likely that his friend has all the necessary gear for a camping trip.,Bruce,male,likely,80,12.562
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,8,29,future_8,Camille believes it's probable that her country will be impacted by a hurricane next year.,Camille,female,probable,80,8.603
l2NmnZpq22Nc4w4cTA51xv0FCDv1,59ffb939517dfb00013dadda,6625d6d88350205f7ffd397c,11__future__possession,494.657,2,30,future_2,Silvia believes it's very unlikely that the company will have another round of lay-offs by mid July.,Silvia,female,very unlikely,5,17.927
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,27,1,possession_12,Brendan believes it's unlikely that his colleague has enough cash to invest in a local business.,Brendan,male,unlikely,50,4.649
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,6,2,future_6,Nathan believes it's probable that the band will play his favorite song at the upcoming concert.,Nathan,male,probable,80,6.684
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,25,3,possession_10,Isaac believes it's uncertain that his cousin owns a high-quality camera.,Isaac,male,uncertain,25,6.848
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,20,4,possession_5,Johnnie believes it's very likely that his friend owns a pressure cooker.,Johnnie,male,very likely,90,3.716
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,15,5,possession_0,Laura believes it's very unlikely that her boss owns a blue car.,Laura,female,very unlikely,10,3.65
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,7,6,future_7,Cheri believes it's likely that there will be pastries provided at the meeting next Monday.,Cheri,female,likely,75,7.3180000000000005
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,12,7,future_12,Bonnie believes it's unlikely that her landlord will increase her rent by the end of spring.,Bonnie,female,unlikely,35,5.469
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,14,8,future_14,Joey believes it's doubtful that the hotels nearby will be fully booked by mid January.,Joey,male,doubtful,40,6.7620000000000005
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,28,9,possession_13,Tara believes it's not likely that her friend has the right skills for the job.,Tara,female,not likely,20,12.685
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,18,10,possession_3,Jacquelyn believes it's almost certain that her classmate owns a guitar.,Jacquelyn,female,almost certain,90,27.265
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,5,11,future_5,David believes it's very likely that investing in his friend's startup will yield positive returns.,David,male,very likely,80,4.085
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,22,12,possession_7,Raul believes it's likely that his neighbors have two tickets to the concert in town next Friday.,Raul,male,likely,80,5.418
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,2,13,future_2,Silvia believes the company will have another round of lay-offs by mid July.,Silvia,female,control,65,7.064
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,26,14,possession_11,Violet believes it's possible that her coworker has a quiet space to practice meditation.,Violet,female,possible,60,6.418
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,8,15,future_8,Camille believes it's somewhat likely that her country will be impacted by a hurricane next year.,Camille,female,somewhat likely,55,4.7170000000000005
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,9,16,future_9,Marco believes it's somewhat unlikely that his patient's symptoms will improve within the next two weeks.,Marco,male,somewhat unlikely,30,3.797
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,3,17,future_3,Mike believes it's almost certain that there will be vegetarian options at the barbecue.,Mike,male,almost certain,95,34.75
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,1,18,future_1,Ethel believes it's highly unlikely that she will be offered a promotion this fall.,Ethel,female,highly unlikely,10,3.733
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,24,19,possession_9,Bruce believes it's somewhat unlikely that his friend has all the necessary gear for a camping trip.,Bruce,male,somewhat unlikely,25,5.333
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,29,20,possession_14,Jeffery believes it's doubtful that his boss has a collection of vintage books.,Jeffery,male,doubtful,30,6.433
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,23,21,possession_8,Olga believes it's somewhat likely that her boss has three pets.,Olga,female,somewhat likely,75,7.9830000000000005
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,16,22,possession_1,Jessica believes it's highly unlikely that her friend has a leather jacket.,Jessica,female,highly unlikely,10,11.200000000000001
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,13,23,future_13,Lance believes it's not likely that his coworkers will go on strike this year.,Lance,male,not likely,20,6.098
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,11,24,future_11,Gary believes it's possible that the defendant will be found guilty on all charges.,Gary,male,possible,70,26.567
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,10,25,future_10,Roxanne believes it's uncertain that her patient will survive another three months.,Roxanne,female,uncertain,35,35.338
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,0,26,future_0,Gabriela believes it's very unlikely that she will buy a new watch this Thanksgiving weekend.,Gabriela,female,very unlikely,15,3.277
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,19,27,possession_4,Nick believes it's highly likely that his boss has a stereo amplifier.,Nick,male,highly likely,90,3.7840000000000003
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,17,28,possession_2,Amanda believes her cousin has a vegetable garden.,Amanda,female,control,70,5.836
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,4,29,future_4,Kenny believes it's highly likely that he will visit New York over winter break.,Kenny,male,highly likely,90,15.601
Amztiunm1ggUe8JVbJlPJkRi3sp2,660749e635a1003a66de5d01,6625d6da59adae15c28238ea,13__future__possession,347.81,21,30,possession_6,Catherine believes it's probable that her cousin owns a blue bicycle.,Catherine,female,probable,75,2.562
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,24,1,possession_9,Bruce believes it's unlikely that his friend has all the necessary gear for a camping trip.,Bruce,male,unlikely,15,14.11
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,18,2,possession_3,Jacquelyn believes it's probable that her classmate owns a guitar.,Jacquelyn,female,probable,75,6.171
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,6,3,future_6,Nathan believes it's somewhat unlikely that the band will play his favorite song at the upcoming concert.,Nathan,male,somewhat unlikely,25,5.502
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,10,4,future_10,Roxanne believes it's not likely that her patient will survive another three months.,Roxanne,female,not likely,10,48.687
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,16,5,possession_1,Jessica believes it's highly likely that her friend has a leather jacket.,Jessica,female,highly likely,90,3.908
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,7,6,future_7,Cheri believes it's uncertain that there will be pastries provided at the meeting next Monday.,Cheri,female,uncertain,50,6.968
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,19,7,possession_4,Nick believes it's likely that his boss has a stereo amplifier.,Nick,male,likely,80,5.08
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,12,8,future_12,Bonnie believes it's very unlikely that her landlord will increase her rent by the end of spring.,Bonnie,female,very unlikely,5,5.055
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,29,9,possession_14,Jeffery believes his boss has a collection of vintage books.,Jeffery,male,control,60,7.022
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,13,10,future_13,Lance believes it's highly unlikely that his coworkers will go on strike this year.,Lance,male,highly unlikely,5,3.975
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,4,11,future_4,Kenny believes it's likely that he will visit New York over winter break.,Kenny,male,likely,70,4.957
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,27,12,possession_12,Brendan believes it's very unlikely that his colleague has enough cash to invest in a local business.,Brendan,male,very unlikely,5,3.665
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,22,13,possession_7,Raul believes it's uncertain that his neighbors have two tickets to the concert in town next Friday.,Raul,male,uncertain,50,4.256
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,25,14,possession_10,Isaac believes it's not likely that his cousin owns a high-quality camera.,Isaac,male,not likely,30,4.876
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,2,15,future_2,Silvia believes it's very likely that the company will have another round of lay-offs by mid July.,Silvia,female,very likely,95,4.173
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,20,16,possession_5,Johnnie believes it's somewhat likely that his friend owns a pressure cooker.,Johnnie,male,somewhat likely,60,12.796000000000001
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,0,17,future_0,Gabriela believes it's almost certain that she will buy a new watch this Thanksgiving weekend.,Gabriela,female,almost certain,95,3.497
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,14,18,future_14,Joey believes the hotels nearby will be fully booked by mid January.,Joey,male,control,65,5.408
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,5,19,future_5,David believes it's somewhat likely that investing in his friend's startup will yield positive returns.,David,male,somewhat likely,70,5.939
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,26,20,possession_11,Violet believes it's doubtful that her coworker has a quiet space to practice meditation.,Violet,female,doubtful,20,6.093
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,23,21,possession_8,Olga believes it's possible that her boss has three pets.,Olga,female,possible,55,3.783
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,11,22,future_11,Gary believes it's doubtful that the defendant will be found guilty on all charges.,Gary,male,doubtful,35,4.175
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,8,23,future_8,Camille believes it's possible that her country will be impacted by a hurricane next year.,Camille,female,possible,60,6.005
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,21,24,possession_6,Catherine believes it's somewhat unlikely that her cousin owns a blue bicycle.,Catherine,female,somewhat unlikely,30,7.436
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,15,25,possession_0,Laura believes it's almost certain that her boss owns a blue car.,Laura,female,almost certain,95,2.661
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,9,26,future_9,Marco believes it's unlikely that his patient's symptoms will improve within the next two weeks.,Marco,male,unlikely,10,3.568
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,1,27,future_1,Ethel believes it's highly likely that she will be offered a promotion this fall.,Ethel,female,highly likely,90,3.6870000000000003
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,17,28,possession_2,Amanda believes it's very likely that her cousin has a vegetable garden.,Amanda,female,very likely,85,3.553
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,3,29,future_3,Mike believes it's probable that there will be vegetarian options at the barbecue.,Mike,male,probable,60,5.496
9Sz9kZxIhYQ1bPNaXoWdGQIPtOA3,6362ed6cd9d25c2306e67e41,6625d6dc6fc987a0727d44d2,1__future__possession,357.00600000000003,28,30,possession_13,Tara believes it's highly unlikely that her friend has the right skills for the job.,Tara,female,highly unlikely,10,7.948
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,1,1,imperfect_knowledge_1,Ethel believes it's highly unlikely that the new museum is offering complimentary admission.,Ethel,female,highly unlikely,10,39.848
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,2,2,imperfect_knowledge_2,Silvia believes there is a yoga studio within 2 miles of her workplace.,Silvia,female,control,100,24.63
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,28,3,preference_13,Tara believes it's not likely that her cousin prefers headphones over earbuds.,Tara,female,not likely,25,49.149
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,6,4,imperfect_knowledge_6,Nathan believes it's probable that he can fix a flat tire.,Nathan,male,probable,90,70.912
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,9,5,imperfect_knowledge_9,Marco believes it's somewhat unlikely that the local college baseball game starts at 9am on Sunday.,Marco,male,somewhat unlikely,35,10.349
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,0,6,imperfect_knowledge_0,Gabriela believes it's very unlikely that the restaurant near her apartment accepts reservations.,Gabriela,female,very unlikely,15,36.169000000000004
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,13,7,imperfect_knowledge_13,Lance believes it's not likely that his boss meets the new client at least two times per week.,Lance,male,not likely,10,70.581
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,17,8,preference_2,Amanda believes her friend prefers running over cycling.,Amanda,female,control,95,17.614
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,4,9,imperfect_knowledge_4,Kenny believes it's highly likely that the temperature in the office is at least 72 degrees Fahrenheit.,Kenny,male,highly likely,100,12.905000000000001
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,21,10,preference_6,Catherine believes it's probable that her boss prefers yoga over pilates.,Catherine,female,probable,80,8.904
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,23,11,preference_8,Olga believes it's somewhat likely that her neighbor prefers sunrise over sunset.,Olga,female,somewhat likely,70,10.137
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,15,12,preference_0,Laura believes it's very unlikely that her cousin prefers spinach over broccoli.,Laura,female,very unlikely,5,8.632
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,16,13,preference_1,Jessica believes it's highly unlikely that her boss prefers coffee over tea.,Jessica,female,highly unlikely,5,50.784
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,7,14,imperfect_knowledge_7,Cheri believes it's likely that her friend can do a handstand.,Cheri,female,likely,65,14.641
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,5,15,imperfect_knowledge_5,David believes it's very likely that his presentation on macroeconomics takes 45 minutes.,David,male,very likely,90,106.69200000000001
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,14,16,imperfect_knowledge_14,Joey believes it's doubtful that everything fits in his suitcase.,Joey,male,doubtful,15,19.023
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,29,17,preference_14,Jeffery believes it's doubtful that his neighbor prefers dancing over singing.,Jeffery,male,doubtful,20,33.565
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,19,18,preference_4,Nick believes it's highly likely that his coworker prefers reading books over watching movies.,Nick,male,highly likely,95,9.343
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,25,19,preference_10,Isaac believes it's uncertain that his boss prefers working remotely over working in-person.,Isaac,male,uncertain,50,27.357
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,8,20,imperfect_knowledge_8,Camille believes it's somewhat likely that she can derive the theorem presented in class today within 5 minutes.,Camille,female,somewhat likely,60,13.615
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,18,21,preference_3,Jacquelyn believes it's almost certain that her neighbor prefers the beach over the mountains.,Jacquelyn,female,almost certain,90,15.149000000000001
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,26,22,preference_11,Violet believes it's possible that her neighbor prefers dogs over cats.,Violet,female,possible,55,32.681
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,11,23,imperfect_knowledge_11,Gary believes it's possible that his flight will land around 6pm.,Gary,male,possible,65,14.933
